image_name,features
bb2d5daedea06da5.jpg,"[26.733579635620117, 26.225906372070312, 22.99165153503418, 23.550521850585938, 23.790668487548828, 17.626028060913086, 14.98710823059082, 19.043094635009766, 49.399261474609375, 36.97630310058594, 24.395212173461914, 22.322528839111328, 22.83916473388672, 19.52486228942871, 19.51516342163086, 30.393247604370117, 49.60810470581055, 29.30718231201172, 18.713565826416016, 19.306814193725586, 24.2755069732666, 23.505218505859375, 24.868017196655273, 37.892696380615234, 26.436586380004883, 18.51418113708496, 14.914180755615234, 18.61350440979004, 26.045795440673828, 25.027870178222656, 23.957273483276367, 26.740331649780273, 34.867279052734375, 26.96439552307129, 25.32596778869629, 30.695640563964844, 33.92682647705078, 24.733579635620117, 18.028484344482422, 21.257457733154297, 82.94487762451172, 42.1046028137207, 27.947084426879883, 32.07734680175781, 32.77790069580078, 23.36623764038086, 19.383302688598633, 38.42246627807617, 83.26065063476562, 38.9998779296875, 19.727439880371094, 23.699201583862305, 34.617557525634766, 32.45512771606445, 27.106077194213867, 41.96365737915039, 34.43597412109375, 21.518232345581055, 18.231430053710938, 26.384653091430664, 36.76341247558594, 32.46678924560547, 26.244321823120117, 27.9140567779541, 34.56623840332031, 20.393369674682617, 17.373849868774414, 24.70092010498047, 33.951011657714844, 31.239288330078125, 26.55076789855957, 28.045917510986328, 82.21607971191406, 37.634010314941406, 19.27071762084961, 23.220258712768555, 33.180355072021484, 32.78281021118164, 28.504972457885742, 42.287662506103516, 83.28299713134766, 42.05046081542969, 27.209453582763672, 32.569427490234375, 35.19852828979492, 23.978513717651367, 19.336156845092773, 38.66261672973633, 34.360836029052734, 28.402700424194336, 26.11614418029785, 32.8530387878418, 37.462493896484375, 26.23155403137207, 17.858318328857422, 20.119583129882812, 26.60049057006836, 19.35715103149414, 15.223817825317383, 17.677593231201172, 23.96672821044922, 23.921178817749023, 23.11565399169922, 25.513442993164062, 48.97397232055664, 30.799755096435547, 19.50828742980957, 19.19373893737793, 23.67845344543457, 23.356782913208008, 24.502147674560547, 36.18440628051758, 49.72633361816406, 38.53959655761719, 25.24849510192871, 23.920686721801758, 25.139841079711914, 20.038551330566406, 19.02246856689453, 29.181337356567383, 26.50460433959961, 26.582443237304688, 23.47992706298828, 25.129528045654297, 26.523880004882812, 19.104480743408203, 15.375936508178711, 18.611785888671875]"
flickr_cat_000002.jpg,"[34.411766052246094, 14.672268867492676, 7.993697643280029, 13.056722640991211, 24.686975479125977, 10.382352828979492, 6.80042028427124, 12.075630187988281, 90.20587921142578, 22.909664154052734, 8.239496231079102, 12.04411792755127, 25.82563018798828, 11.634453773498535, 8.915966033935547, 23.705883026123047, 64.52520751953125, 15.821428298950195, 8.10084056854248, 15.821428298950195, 65.2416000366211, 19.71218490600586, 13.405462265014648, 25.34453773498535, 28.93067169189453, 11.323529243469238, 6.884453773498535, 12.920167922973633, 50.052520751953125, 19.781513214111328, 11.33193302154541, 15.722688674926758, 44.99369812011719, 16.598739624023438, 10.338234901428223, 16.869747161865234, 30.275209426879883, 15.115546226501465, 9.310924530029297, 14.514705657958984, 109.19327545166016, 23.533613204956055, 10.11974811553955, 18.62605094909668, 36.550418853759766, 15.75, 11.432772636413574, 31.140756607055664, 81.92227172851562, 20.6995792388916, 8.033613204956055, 21.13445472717285, 78.98109436035156, 28.741596221923828, 14.964285850524902, 25.676469802856445, 35.3991584777832, 13.254201889038086, 8.995798110961914, 18.710084915161133, 59.8109245300293, 22.91176414489746, 12.592436790466309, 15.422268867492676, 45.17647171020508, 15.497899055480957, 9.050419807434082, 15.7247896194458, 30.630252838134766, 16.848739624023438, 10.235294342041016, 16.41176414489746, 109.57772827148438, 30.323530197143555, 12.023109436035156, 17.081932067871094, 35.23949432373047, 16.89495849609375, 10.909664154052734, 26.10714340209961, 81.53361511230469, 23.0504207611084, 15.189075469970703, 32.56722640991211, 78.19538116455078, 17.852941513061523, 8.376049995422363, 22.785715103149414, 36.523109436035156, 15.132352828979492, 12.098739624023438, 21.710084915161133, 58.1890754699707, 19.09453773498535, 9.659664154052734, 13.567227363586426, 34.199581146240234, 12.010503768920898, 5.943277359008789, 10.079832077026367, 25.052520751953125, 14.836134910583496, 10.121849060058594, 17.552520751953125, 90.01470947265625, 21.859243392944336, 9.111344337463379, 11.226890563964844, 24.676469802856445, 12.201681137084961, 10.64915943145752, 27.707983016967773, 63.012603759765625, 21.5, 12.0, 19.91176414489746, 64.52731323242188, 15.058823585510254, 8.756302833557129, 18.054622650146484, 30.44327735900879, 15.193277359008789, 10.327731132507324, 16.218486785888672, 46.8109245300293, 13.680672645568848, 8.098739624023438, 12.823529243469238]"
flickr_cat_000003.jpg,"[33.702701568603516, 20.650449752807617, 13.762162208557129, 16.972972869873047, 22.893693923950195, 14.493693351745605, 7.430630683898926, 13.00900936126709, 79.81981658935547, 35.93693542480469, 15.030631065368652, 15.589189529418945, 19.009008407592773, 10.264864921569824, 8.992793083190918, 27.234233856201172, 81.8270263671875, 29.794593811035156, 11.064865112304688, 12.884684562683105, 21.655855178833008, 12.823423385620117, 11.807207107543945, 32.63783645629883, 32.92972946166992, 14.7783784866333, 8.926126480102539, 13.790990829467773, 24.51171112060547, 15.39639663696289, 12.331531524658203, 21.805404663085938, 46.475677490234375, 19.783782958984375, 14.363964080810547, 21.709909439086914, 28.06306266784668, 19.47207260131836, 10.461260795593262, 16.62162208557129, 101.83062744140625, 32.03963851928711, 15.92252254486084, 23.340539932250977, 29.290090560913086, 18.85045051574707, 11.281081199645996, 34.3225212097168, 106.51171112060547, 35.89729690551758, 11.868468284606934, 16.625225067138672, 31.97657585144043, 20.38018035888672, 13.717117309570312, 35.434234619140625, 45.967567443847656, 18.257658004760742, 11.070270538330078, 19.117116928100586, 32.80900955200195, 19.938737869262695, 13.380180358886719, 23.884685516357422, 46.44144058227539, 18.29369354248047, 9.855855941772461, 19.749549865722656, 28.949548721313477, 19.664865493774414, 13.956756591796875, 19.760360717773438, 101.781982421875, 32.794593811035156, 10.344143867492676, 18.47027015686035, 29.62162208557129, 22.59819793701172, 15.911711692810059, 33.15675735473633, 106.95135498046875, 33.27567672729492, 13.585585594177246, 21.46666717529297, 32.470272064208984, 16.726125717163086, 11.598197937011719, 37.85225296020508, 45.01801681518555, 21.711711883544922, 13.659459114074707, 19.872072219848633, 33.08648681640625, 17.630630493164062, 10.62342357635498, 20.659460067749023, 35.906307220458984, 13.670269966125488, 7.261261463165283, 13.151350975036621, 21.780179977416992, 17.08648681640625, 13.499098777770996, 20.232433319091797, 79.75675964355469, 26.43603515625, 9.151350975036621, 11.261260986328125, 19.145946502685547, 13.464864730834961, 14.06846809387207, 36.300899505615234, 79.58198547363281, 31.531532287597656, 11.9963960647583, 15.277477264404297, 22.01081085205078, 12.587387084960938, 11.254054069519043, 32.300899505615234, 34.554954528808594, 20.499099731445312, 11.192792892456055, 15.00900936126709, 24.86126136779785, 13.6126127243042, 9.843243598937988, 17.578378677368164]"
flickr_cat_000004.jpg,"[35.98032760620117, 20.411476135253906, 13.577049255371094, 18.37213134765625, 23.052459716796875, 13.84426212310791, 8.680327415466309, 14.47213077545166, 76.78196716308594, 34.10983657836914, 14.781967163085938, 16.483606338500977, 26.960655212402344, 13.401638984680176, 10.281967163085938, 24.5803279876709, 79.49016571044922, 30.498361587524414, 13.529508590698242, 14.408196449279785, 26.37704849243164, 13.242623329162598, 11.431147575378418, 29.703279495239258, 34.337703704833984, 16.386884689331055, 9.727869033813477, 14.239344596862793, 28.736064910888672, 14.139344215393066, 11.014754295349121, 18.491804122924805, 46.76229476928711, 21.37868881225586, 14.947541236877441, 21.763935089111328, 29.454097747802734, 18.252458572387695, 11.56065559387207, 18.034425735473633, 98.09835815429688, 32.46393585205078, 16.80327796936035, 26.468852996826172, 39.23934555053711, 18.93278694152832, 11.485245704650879, 31.806556701660156, 103.2672119140625, 36.35573959350586, 13.468852043151855, 18.326229095458984, 38.59672164916992, 21.903278350830078, 14.024590492248535, 32.13114929199219, 44.75409698486328, 20.077049255371094, 10.504918098449707, 18.80983543395996, 37.12622833251953, 18.301639556884766, 12.701639175415039, 20.618032455444336, 45.74590301513672, 17.704917907714844, 10.873770713806152, 18.978689193725586, 28.918033599853516, 20.936065673828125, 16.206558227539062, 21.626230239868164, 97.82295227050781, 31.650819778442383, 12.00655746459961, 20.411476135253906, 39.34590148925781, 24.595081329345703, 16.15245819091797, 32.918033599853516, 102.7131118774414, 32.947540283203125, 15.793442726135254, 24.00491714477539, 39.49016571044922, 16.839344024658203, 11.96065616607666, 35.5, 46.54262161254883, 24.1639347076416, 13.56065559387207, 19.552459716796875, 36.23442459106445, 16.409835815429688, 10.809836387634277, 18.245901107788086, 34.929508209228516, 13.193442344665527, 8.388525009155273, 14.232787132263184, 22.87868881225586, 17.30491828918457, 14.157377243041992, 19.863933563232422, 74.31475067138672, 23.468852996826172, 11.062294960021973, 14.318033218383789, 27.12786865234375, 17.12786865234375, 14.542622566223145, 32.431148529052734, 78.82950592041016, 31.319671630859375, 12.452459335327148, 16.550819396972656, 29.337705612182617, 13.181966781616211, 10.768852233886719, 27.399999618530273, 37.38196563720703, 22.693443298339844, 11.583606719970703, 13.82295036315918, 27.339344024658203, 12.086885452270508, 9.013114929199219, 15.616393089294434]"
flickr_cat_000005.jpg,"[35.16339874267578, 20.47385597229004, 13.761438369750977, 14.897058486938477, 18.294116973876953, 13.045751571655273, 9.87418270111084, 14.776144027709961, 81.5669937133789, 35.21731948852539, 13.423202514648438, 13.683006286621094, 17.673202514648438, 11.879084587097168, 10.547385215759277, 26.156862258911133, 81.1405258178711, 31.011438369750977, 10.81862735748291, 13.449346542358398, 28.55718994140625, 14.87581729888916, 11.602941513061523, 33.150325775146484, 34.3774528503418, 17.8137264251709, 9.245098114013672, 12.062091827392578, 24.359477996826172, 15.696078300476074, 13.447711944580078, 22.119281768798828, 43.82352828979492, 21.6650333404541, 15.30718994140625, 18.431371688842773, 23.130718231201172, 17.39215660095215, 12.534314155578613, 18.1993465423584, 100.65849304199219, 35.740196228027344, 15.94281005859375, 21.47385597229004, 28.89215660095215, 18.014705657958984, 11.632352828979492, 30.63725471496582, 104.37418365478516, 38.066993713378906, 11.741829872131348, 17.351306915283203, 37.61111068725586, 20.171567916870117, 11.589869499206543, 31.343137741088867, 46.60947799682617, 21.575162887573242, 11.37418270111084, 15.923202514648438, 29.812091827392578, 18.617647171020508, 12.51307201385498, 21.77614402770996, 43.482025146484375, 17.72549057006836, 11.246731758117676, 16.398693084716797, 23.47385597229004, 20.535947799682617, 16.730392456054688, 23.058822631835938, 101.22058868408203, 32.218955993652344, 11.202614784240723, 18.00653648376465, 28.477123260498047, 23.22222137451172, 17.47058868408203, 34.89215850830078, 103.39868927001953, 31.383987426757812, 13.614378929138184, 22.078432083129883, 37.44281005859375, 17.129085540771484, 10.728757858276367, 36.69607925415039, 47.21241760253906, 23.727123260498047, 13.686274528503418, 18.28104591369629, 28.238561630249023, 15.885621070861816, 9.630719184875488, 19.022876739501953, 33.39379119873047, 13.898693084716797, 8.367647171020508, 13.910130500793457, 19.565359115600586, 16.035947799682617, 14.222222328186035, 22.684640884399414, 79.0, 26.622549057006836, 10.382352828979492, 13.248366355895996, 19.514705657958984, 14.919934272766113, 14.186274528503418, 35.30882263183594, 78.74182891845703, 32.50817108154297, 12.423202514648438, 14.93137264251709, 27.27777862548828, 14.356208801269531, 10.663398742675781, 28.75163459777832, 36.29411697387695, 22.369281768798828, 12.647058486938477, 14.330065727233887, 22.758169174194336, 11.910130500793457, 8.377450942993164, 16.068628311157227]"
flickr_cat_000006.jpg,"[34.407470703125, 19.30560302734375, 13.069609642028809, 16.331069946289062, 24.777589797973633, 14.55348014831543, 7.606112003326416, 14.220712661743164, 78.5891342163086, 33.477081298828125, 12.908319473266602, 15.003396034240723, 22.531408309936523, 13.200339317321777, 10.4533109664917, 27.01527976989746, 79.2410888671875, 28.6112060546875, 9.706281661987305, 11.436332702636719, 23.50594139099121, 15.414261817932129, 13.755517959594727, 34.10865783691406, 34.78438186645508, 17.36842155456543, 8.667232513427734, 11.509337425231934, 23.648557662963867, 15.18675708770752, 13.903225898742676, 22.36502456665039, 45.0016975402832, 20.567062377929688, 15.142614364624023, 19.16468620300293, 31.152801513671875, 19.134124755859375, 11.213921546936035, 17.590831756591797, 100.71137237548828, 32.40237808227539, 17.076400756835938, 23.157894134521484, 33.52801513671875, 17.837011337280273, 11.234295845031738, 32.750423431396484, 105.17147827148438, 34.67572021484375, 12.512733459472656, 17.935483932495117, 31.614601135253906, 20.303905487060547, 14.68930435180664, 34.069610595703125, 43.5738525390625, 20.672325134277344, 11.382003784179688, 17.83022117614746, 29.94567108154297, 18.899829864501953, 14.461799621582031, 22.071308135986328, 44.278438568115234, 17.935483932495117, 10.079795837402344, 17.220712661743164, 32.0, 21.845500946044922, 14.54838752746582, 21.62648582458496, 100.69439697265625, 33.41765594482422, 11.268251419067383, 17.252971649169922, 34.78438186645508, 24.069608688354492, 16.006792068481445, 33.82173156738281, 104.52631378173828, 32.47028732299805, 15.098471641540527, 21.983022689819336, 31.724958419799805, 15.899829864501953, 12.738539695739746, 35.85908508300781, 43.80984878540039, 22.33446502685547, 13.920204162597656, 18.852291107177734, 30.860780715942383, 17.113752365112305, 11.779287338256836, 18.91680908203125, 32.780982971191406, 14.410865783691406, 8.108658790588379, 14.037351608276367, 23.799659729003906, 17.13582420349121, 14.152801513671875, 22.370119094848633, 77.82682800292969, 26.120542526245117, 10.490662574768066, 12.049236297607422, 23.852291107177734, 16.8896427154541, 14.028862953186035, 37.05432891845703, 79.8488998413086, 32.21052551269531, 13.679117202758789, 15.073004722595215, 24.560272216796875, 11.736842155456543, 10.449914932250977, 31.26655387878418, 33.938880920410156, 22.268251419067383, 13.354838371276855, 15.918505668640137, 23.77249526977539, 11.73344612121582, 8.877758979797363, 15.421052932739258]"
flickr_cat_000007.jpg,"[37.82181167602539, 15.22887897491455, 8.141321182250977, 14.373271942138672, 23.298002243041992, 10.592933654785156, 7.230414867401123, 12.511520385742188, 91.11674499511719, 23.83563804626465, 8.33794116973877, 12.013824462890625, 27.11520767211914, 11.655914306640625, 10.026113510131836, 22.949308395385742, 59.334869384765625, 15.831028938293457, 7.313364028930664, 16.556068420410156, 68.02457427978516, 18.55760383605957, 13.041474342346191, 23.8632869720459, 25.499231338500977, 10.041474342346191, 6.520737171173096, 14.256528854370117, 45.9708137512207, 17.706605911254883, 11.967741966247559, 16.708141326904297, 48.57143020629883, 16.91858673095703, 10.835637092590332, 17.16436195373535, 28.49616050720215, 14.966205596923828, 8.414746284484863, 14.79416275024414, 110.23194885253906, 24.356374740600586, 11.953917503356934, 18.86635971069336, 37.586788177490234, 16.032258987426758, 10.9170503616333, 30.989246368408203, 77.55453491210938, 20.904762268066406, 8.8986177444458, 21.57910919189453, 79.605224609375, 29.149002075195312, 15.159753799438477, 25.035329818725586, 32.752689361572266, 11.992319107055664, 8.760368347167969, 19.22119903564453, 56.22273254394531, 22.983102798461914, 13.185868263244629, 16.64823341369629, 48.2549934387207, 15.027649879455566, 9.506912231445312, 14.89708137512207, 28.001535415649414, 17.483871459960938, 10.686635971069336, 16.738862991333008, 110.45775604248047, 30.041475296020508, 11.929339408874512, 17.069124221801758, 36.84638977050781, 17.74193572998047, 10.923194885253906, 25.353302001953125, 78.02457427978516, 22.22426986694336, 15.006144523620605, 31.694316864013672, 79.59293365478516, 19.499231338500977, 8.54838752746582, 22.284177780151367, 32.6712760925293, 14.935483932495117, 12.827957153320312, 23.737327575683594, 54.963134765625, 19.490015029907227, 9.023041725158691, 12.735791206359863, 36.147464752197266, 12.569892883300781, 7.116743564605713, 10.4224271774292, 23.119815826416016, 15.735791206359863, 10.110599517822266, 16.674346923828125, 90.38402557373047, 23.932411193847656, 9.77112102508545, 11.2380952835083, 27.179723739624023, 12.497695922851562, 10.274961471557617, 25.219661712646484, 59.68817138671875, 23.328725814819336, 12.359447479248047, 19.31182861328125, 66.76190185546875, 15.230414390563965, 8.691244125366211, 17.53917121887207, 25.5238094329834, 15.158218383789062, 12.12442398071289, 18.21198081970215, 44.01536178588867, 13.448540687561035, 7.843317985534668, 10.78187370300293]"
flickr_cat_000009.jpg,"[31.14672088623047, 26.442623138427734, 19.6754093170166, 19.618032455444336, 20.4081974029541, 13.603279113769531, 11.333606719970703, 17.70245933532715, 64.29917907714844, 41.86393356323242, 21.515573501586914, 17.42131233215332, 16.748361587524414, 12.772130966186523, 12.684426307678223, 30.290983200073242, 67.7901611328125, 34.73770523071289, 16.87786865234375, 14.79590129852295, 17.25655746459961, 15.279508590698242, 16.381967544555664, 37.528690338134766, 36.336883544921875, 20.559017181396484, 12.484426498413086, 14.316393852233887, 20.613933563232422, 17.233606338500977, 16.450000762939453, 25.223770141601562, 38.85491943359375, 26.035245895385742, 19.31803321838379, 21.344263076782227, 26.98196792602539, 19.788524627685547, 14.64918041229248, 21.62868881225586, 87.67623138427734, 42.60737609863281, 24.358196258544922, 23.789344787597656, 25.159835815429688, 18.07868766784668, 13.956557273864746, 33.3393440246582, 100.1114730834961, 42.318031311035156, 16.650819778442383, 16.7557373046875, 23.48114776611328, 19.625410079956055, 17.43770408630371, 40.87049102783203, 45.76475524902344, 22.43852424621582, 14.320491790771484, 20.398361206054688, 28.405736923217773, 22.75, 18.37131118774414, 27.83524513244629, 37.655738830566406, 19.87868881225586, 15.212295532226562, 19.148361206054688, 26.150819778442383, 22.277868270874023, 19.46967124938965, 27.332786560058594, 86.65983581542969, 33.284427642822266, 15.515573501586914, 18.44426155090332, 26.136884689331055, 23.796720504760742, 22.94016456604004, 41.02458953857422, 100.38770294189453, 41.55491638183594, 18.471311569213867, 19.764753341674805, 23.801639556884766, 15.995081901550293, 15.77704906463623, 41.76475524902344, 45.40901565551758, 28.222131729125977, 18.764753341674805, 23.477048873901367, 28.407377243041992, 19.340164184570312, 13.707377433776855, 21.67704963684082, 28.490983963012695, 16.022130966186523, 12.474590301513672, 14.886885643005371, 19.89016342163086, 18.991804122924805, 20.07295036315918, 26.423770904541016, 61.88278579711914, 29.98770523071289, 14.659016609191895, 13.34508228302002, 17.240163803100586, 16.968852996826172, 20.769672393798828, 39.33606719970703, 69.81639099121094, 39.669673919677734, 17.06721305847168, 14.985245704650879, 17.17131233215332, 14.582786560058594, 15.414753913879395, 33.082786560058594, 35.72705078125, 26.638525009155273, 16.581966400146484, 17.78032875061035, 21.226228713989258, 13.84426212310791, 11.8319673538208, 18.68934440612793]"
flickr_cat_000010.jpg,"[36.048988342285156, 19.073482513427734, 10.92545223236084, 17.291799545288086, 23.336528778076172, 12.564430236816406, 8.717784881591797, 17.03301429748535, 81.07135009765625, 29.00319480895996, 10.660277366638184, 14.644302368164062, 20.51863670349121, 13.38232135772705, 9.411075592041016, 28.298189163208008, 75.6996841430664, 23.50798797607422, 8.301384925842285, 14.670926094055176, 34.280086517333984, 18.251331329345703, 11.549520492553711, 29.626197814941406, 33.996803283691406, 14.402555465698242, 7.4270501136779785, 15.850905418395996, 38.94568634033203, 19.813631057739258, 11.604898452758789, 17.714590072631836, 48.30351257324219, 21.63684844970703, 12.204472541809082, 19.931842803955078, 30.21192741394043, 18.415334701538086, 9.60383415222168, 18.400426864624023, 102.52928924560547, 29.434505462646484, 12.725239753723145, 21.63578224182129, 32.30244827270508, 19.15654945373535, 9.56336498260498, 29.948881149291992, 95.49946594238281, 28.601703643798828, 9.566559791564941, 21.586793899536133, 46.494144439697266, 24.875398635864258, 12.23855209350586, 26.446218490600586, 43.3130989074707, 18.039403915405273, 10.210862159729004, 22.938232421875, 46.867942810058594, 23.219383239746094, 12.39190673828125, 17.920127868652344, 48.83066940307617, 19.160808563232422, 9.933972358703613, 19.045793533325195, 30.594249725341797, 19.734825134277344, 12.474973678588867, 21.03514289855957, 102.28327941894531, 30.17997932434082, 9.780617713928223, 19.093717575073242, 33.70074462890625, 20.54313087463379, 12.014909744262695, 29.87752914428711, 95.08306884765625, 26.938232421875, 12.41320514678955, 27.530351638793945, 47.566558837890625, 19.97337532043457, 9.099041938781738, 28.387645721435547, 42.30777359008789, 21.325878143310547, 11.736953735351562, 26.00425910949707, 46.63684844970703, 21.263046264648438, 10.08839225769043, 16.382322311401367, 38.08945846557617, 15.57720947265625, 7.234292030334473, 14.430245399475098, 24.96166229248047, 17.36954116821289, 11.917998313903809, 19.55058479309082, 82.00745391845703, 26.15654945373535, 8.902023315429688, 13.16719913482666, 22.290735244750977, 14.580404281616211, 11.561235427856445, 31.243877410888672, 72.93610382080078, 27.287540435791016, 11.725239753723145, 19.286474227905273, 35.496273040771484, 14.954206466674805, 8.780617713928223, 23.66666603088379, 31.552715301513672, 19.20766830444336, 11.165069580078125, 21.468584060668945, 38.10010528564453, 15.511181831359863, 7.500532627105713, 12.937167167663574]"
flickr_cat_000012.jpg,"[32.49538803100586, 21.818105697631836, 14.333612442016602, 19.3964786529541, 23.795473098754883, 15.111483573913574, 10.831517219543457, 18.03101348876953, 64.5104751586914, 31.860855102539062, 14.855825424194336, 17.53562355041504, 22.59429931640625, 15.585079193115234, 14.431684494018555, 31.119028091430664, 67.16931915283203, 26.829002380371094, 11.554065704345703, 14.781224250793457, 24.3964786529541, 19.416597366333008, 18.114835739135742, 38.238895416259766, 31.37384796142578, 15.545682907104492, 9.642916679382324, 15.571667671203613, 27.092205047607422, 20.86336898803711, 16.844091415405273, 25.580049514770508, 44.007545471191406, 24.22883415222168, 16.63453483581543, 24.200334548950195, 31.939647674560547, 19.55238914489746, 12.076278686523438, 20.113998413085938, 94.26068878173828, 32.51215362548828, 17.238893508911133, 25.9874267578125, 32.33864212036133, 20.036043167114258, 14.77535629272461, 38.009220123291016, 92.66219329833984, 31.75020980834961, 11.824810981750488, 20.486169815063477, 35.63285827636719, 28.927074432373047, 20.864208221435547, 38.89522171020508, 40.12824630737305, 18.198657989501953, 12.310142517089844, 22.381391525268555, 37.89857482910156, 26.88013458251953, 17.833192825317383, 25.326068878173828, 43.957252502441406, 21.0377197265625, 13.044425964355469, 22.777870178222656, 31.425817489624023, 23.33612823486328, 16.03101348876953, 23.81307601928711, 94.65800476074219, 37.75859069824219, 15.217100143432617, 22.18524742126465, 31.304275512695312, 24.491199493408203, 16.745180130004883, 33.70159149169922, 92.73344421386719, 38.289188385009766, 19.706621170043945, 28.721710205078125, 35.54987335205078, 19.67225456237793, 12.221290588378906, 32.79379653930664, 39.57753372192383, 24.646270751953125, 18.133277893066406, 27.671417236328125, 38.4962272644043, 22.255657196044922, 12.725900650024414, 19.10310173034668, 33.06370544433594, 16.97066307067871, 10.227996826171875, 16.579212188720703, 23.227996826171875, 19.437551498413086, 14.841575622558594, 24.166807174682617, 66.57837677001953, 29.803855895996094, 13.847443580627441, 16.730093002319336, 21.756916046142578, 18.498743057250977, 15.21123218536377, 34.60603332519531, 66.48281860351562, 39.19279098510742, 18.183570861816406, 19.101425170898438, 23.55657958984375, 14.754400253295898, 11.492875099182129, 27.49790382385254, 31.119028091430664, 25.2707462310791, 16.091365814208984, 21.914501190185547, 28.7292537689209, 16.116512298583984, 9.903604507446289, 15.953897476196289]"
flickr_cat_000013.jpg,"[31.767257690429688, 19.68047332763672, 13.013806343078613, 17.759368896484375, 20.29783058166504, 12.475345611572266, 9.905325889587402, 15.80867862701416, 65.32544708251953, 28.226823806762695, 13.538461685180664, 17.201183319091797, 23.49309730529785, 14.944772720336914, 13.77120304107666, 32.834320068359375, 67.2149887084961, 21.650888442993164, 10.007889747619629, 14.913214683532715, 28.611440658569336, 20.966468811035156, 19.264299392700195, 43.078895568847656, 30.17357063293457, 13.207100868225098, 8.700197219848633, 13.546351432800293, 28.230770111083984, 23.18540382385254, 18.39447784423828, 24.110454559326172, 43.56410217285156, 21.065088272094727, 15.35897445678711, 21.50493049621582, 25.77909278869629, 17.609466552734375, 11.93885612487793, 19.660749435424805, 96.85798645019531, 33.005916595458984, 16.27416229248047, 22.81459617614746, 32.1873779296875, 19.869821548461914, 15.613411903381348, 41.268245697021484, 93.72583770751953, 31.77909278869629, 10.343194961547852, 18.712032318115234, 42.512821197509766, 30.376726150512695, 22.05128288269043, 42.15187454223633, 36.502960205078125, 15.189349174499512, 10.68639087677002, 21.262327194213867, 42.116371154785156, 30.094675064086914, 20.155818939208984, 23.299802780151367, 43.502960205078125, 19.104536056518555, 11.627219200134277, 18.85404396057129, 26.80078887939453, 20.33530616760254, 13.932938575744629, 20.946744918823242, 97.88560485839844, 41.73964309692383, 14.652859687805176, 18.798816680908203, 31.75542449951172, 23.114398956298828, 15.84615421295166, 30.325443267822266, 94.66666412353516, 41.856014251708984, 19.53057289123535, 29.477317810058594, 42.73964309692383, 19.676528930664062, 11.656805038452148, 31.62721824645996, 38.43589782714844, 23.477317810058594, 16.934911727905273, 28.615385055541992, 43.04733657836914, 23.781064987182617, 12.479290008544922, 17.351085662841797, 31.473373413085938, 17.353057861328125, 9.751479148864746, 13.112425804138184, 21.12228775024414, 17.9881649017334, 13.477317810058594, 18.796844482421875, 67.29586029052734, 33.806705474853516, 14.38856029510498, 15.589743614196777, 22.9743595123291, 15.570019721984863, 12.708086967468262, 27.74161720275879, 70.47139739990234, 43.465484619140625, 19.87771224975586, 21.575937271118164, 28.021696090698242, 14.788954734802246, 10.074950218200684, 23.857988357543945, 30.187376022338867, 25.865877151489258, 18.130178451538086, 23.502958297729492, 30.522682189941406, 16.110454559326172, 8.796844482421875, 15.400394439697266]"
